DDI-MedLine.d48.s0|79-107|Clostridium difficile toxin A|drug_n
DDI-DrugBank.d172.s24|51-58|CELEBREX|brand
DDI-DrugBank.d172.s24|65-72|warfarin|drug
DDI-DrugBank.d141.s0|25-47|Fibric Acid Derivatives|group
DDI-DrugBank.d141.s0|50-55|Niacin|drug
DDI-DrugBank.d141.s0|58-69|Erythromycin|drug
DDI-DrugBank.d141.s0|72-88|Azole Antifungals|group
DDI-DrugBank.d141.s1|0-6|ANTACID|group
DDI-DrugBank.d141.s1|9-36|Magnesium-Aluminum Hydroxide|drug
DDI-DrugBank.d141.s1|40-51|Cerivastatin|drug
DDI-DrugBank.d141.s1|117-123|antacid|group
DDI-DrugBank.d141.s2|0-9|CIMETlDINE|drug
DDI-DrugBank.d141.s2|12-23|Cerivastatin|drug
DDI-DrugBank.d141.s2|89-98|cimetidine|drug
DDI-DrugBank.d141.s3|0-13|CHOLESTYRAMINE|drug
DDI-DrugBank.d141.s3|65-78|cholestyramine|drug
DDI-DrugBank.d141.s3|107-124|cervastatin sodium|drug
DDI-DrugBank.d141.s4|57-67|cervastatin|drug
DDI-DrugBank.d141.s4|85-98|cholestyramine|drug
DDI-DrugBank.d141.s4|188-198|cervastatin|drug
DDI-DrugBank.d141.s5|53-66|cholestyramine|drug
DDI-DrugBank.d141.s5|110-128|cerivastatin sodium|drug
DDI-DrugBank.d141.s5|210-221|cerivastatin|drug
DDI-DrugBank.d141.s5|304-315|cerivastatin|drug
DDI-DrugBank.d141.s6|58-75|cervastatin sodium|drug
DDI-DrugBank.d141.s6|98-111|cholestyramine|drug
DDI-DrugBank.d141.s6|212-229|cervastatin sodium|drug
DDI-DrugBank.d141.s7|0-6|DIGOXIN|drug
DDI-DrugBank.d141.s7|16-22|digoxin|drug
DDI-DrugBank.d141.s7|35-41|digoxin|drug
DDI-DrugBank.d141.s7|118-129|cerivastatin|drug
DDI-DrugBank.d141.s8|0-11|Cerivastatin|drug
DDI-DrugBank.d141.s8|82-88|digoxin|drug
DDI-DrugBank.d141.s9|0-7|WARFARIN|drug
DDI-DrugBank.d141.s9|32-39|warfarin|drug
DDI-DrugBank.d141.s9|45-56|cerivastatin|drug
DDI-DrugBank.d141.s9|191-198|warfarin|drug
DDI-DrugBank.d141.s9|204-210|placebo|drug
DDI-DrugBank.d141.s10|52-59|warfarin|drug
DDI-DrugBank.d141.s10|108-126|cerivastatin sodium|drug
DDI-DrugBank.d141.s11|21-28|warfarin|drug
DDI-DrugBank.d141.s11|34-44|cervastatin|drug
DDI-DrugBank.d141.s11|84-101|cervastatin sodium|drug
DDI-DrugBank.d141.s12|0-11|Erythromycin|drug
DDI-DrugBank.d141.s12|61-72|cerivastatin|drug
DDI-DrugBank.d141.s12|176-187|erythromycin|drug
DDI-DrugBank.d141.s13|106-123|cervastatin sodium|drug
DDI-DrugBank.d141.s13|153-199|angiotensin- converting enzyme (ACE) inhibitors|group
DDI-DrugBank.d141.s13|202-213|betablockers|group
DDI-DrugBank.d141.s13|216-239|calcium-channel blockers|group
DDI-DrugBank.d141.s13|242-250|diuretics|group
DDI-DrugBank.d141.s13|257-301|nonsteroidal anti-inflammatory drugs (NSAIDs)|group
DDI-DrugBank.d287.s0|0-9|Cevimeline|drug
DDI-DrugBank.d287.s0|66-92|beta adrenergic antagonists|group
DDI-DrugBank.d287.s0|205-214|Cevimeline|drug
DDI-DrugBank.d287.s0|271-297|beta adrenergic antagonists|group
DDI-DrugBank.d287.s1|11-37|parasympathomimetic effects|group
DDI-DrugBank.d287.s1|70-79|cevimeline|drug
DDI-DrugBank.d287.s2|0-9|Cevimeline|drug
DDI-DrugBank.d287.s3|71-80|cevimeline|drug
DDI-DrugBank.d287.s4|0-9|Cevimeline|drug
DDI-DrugBank.d287.s5|120-129|cevimeline|drug
DDI-DrugBank.d255.s0|47-58|chlorambucil|drug
DDI-DrugBank.d110.s0|22-47|local anesthetic solutions|group
DDI-DrugBank.d110.s0|60-70|epinephrine|drug
DDI-DrugBank.d110.s0|75-88|norepinephrine|drug
DDI-DrugBank.d110.s0|112-139|monoamine oxidase inhibitors|group
DDI-DrugBank.d110.s0|142-166|tricyclic antidepressants|group
DDI-DrugBank.d110.s0|171-184|phenothiazines|group
DDI-DrugBank.d110.s3|29-45|vasopressor drugs|group
DDI-DrugBank.d110.s3|48-107|for the treatment of hypotension related to obstetric blocks|group
DDI-DrugBank.d110.s3|114-138|ergot-type oxytocic drugs|group
DDI-DrugBank.d110.s4|4-25|para-aminobenzoic acid|drug
DDI-DrugBank.d110.s4|41-54|chloroprocaine|drug
DDI-DrugBank.d110.s4|79-90|sulfonamides|group
DDI-DrugBank.d110.s5|11-24|chloroprocaine|drug
DDI-DrugBank.d110.s5|73-83|sulfonamide|group
DDI-DrugBank.d429.s0|0-7|Antacids|group
DDI-DrugBank.d429.s0|13-18|kaolin|drug
DDI-DrugBank.d429.s0|21-28|Antacids|group
DDI-DrugBank.d429.s0|34-39|kaolin|drug
DDI-DrugBank.d429.s0|66-76|chloroquine|drug
DDI-DrugBank.d429.s1|67-77|chloroquine|drug
DDI-DrugBank.d429.s2|0-9|Cimetidine|drug
DDI-DrugBank.d429.s2|12-21|Cimetidine|drug
DDI-DrugBank.d429.s2|53-63|chloroquine|drug
DDI-DrugBank.d429.s3|19-28|cimetidine|drug
DDI-DrugBank.d429.s4|0-9|Ampicillin|drug
DDI-DrugBank.d429.s4|46-56|chloroquine|drug
DDI-DrugBank.d429.s4|103-112|ampicillin|drug
DDI-DrugBank.d429.s5|67-77|chloroquine|drug
DDI-DrugBank.d429.s6|0-10|Cyclosporin|drug
DDI-DrugBank.d429.s6|35-45|chloroquine|drug
DDI-DrugBank.d429.s6|87-97|cyclosporin|drug
DDI-DrugBank.d429.s7|37-47|cyclosporin|drug
DDI-DrugBank.d429.s7|89-99|chloroquine|drug
DDI-DrugBank.d446.s0|0-15|Chlorotrianisene|drug
DDI-DrugBank.d446.s0|35-49|antidepressants|group
DDI-DrugBank.d446.s0|52-58|aspirin|drug
DDI-DrugBank.d446.s0|61-72|barbiturates|group
DDI-DrugBank.d446.s0|75-87|bromocriptine|drug
DDI-DrugBank.d446.s0|90-108|calcium supplements|group
DDI-DrugBank.d446.s0|111-125|corticosteroids|group
DDI-DrugBank.d446.s0|128-140|corticotropin|drug
DDI-DrugBank.d446.s0|143-154|cyclosporine|drug
DDI-DrugBank.d446.s0|157-166|dantrolene|drug
DDI-DrugBank.d446.s0|169-176|nicotine|drug
DDI-DrugBank.d446.s0|179-188|somatropin|drug
DDI-DrugBank.d446.s0|191-199|tamoxifen|drug
DDI-DrugBank.d446.s0|206-213|warfarin|drug
DDI-DrugBank.d245.s0|27-38|sulfonylurea|group
DDI-DrugBank.d245.s0|86-122|nonsteroidal anti-inflammatory agents|group
DDI-DrugBank.d245.s0|171-181|salicylates|group
DDI-DrugBank.d245.s0|184-195|sulfonamides|group
DDI-DrugBank.d245.s0|198-212|chloramphenicol|drug
DDI-DrugBank.d245.s0|215-224|probenecid|drug
DDI-DrugBank.d245.s0|227-235|coumarins|group
DDI-DrugBank.d245.s0|238-265|monoamine oxidase inhibitors|group
DDI-DrugBank.d245.s0|272-302|beta adrenergic blocking agents|group
DDI-DrugBank.d245.s1|56-64|DIABINESE|brand
DDI-DrugBank.d245.s2|55-63|DIABINESE|brand
DDI-DrugBank.d245.s4|24-32|thiazides|group
DDI-DrugBank.d245.s4|44-52|diuretics|group
DDI-DrugBank.d245.s4|55-69|corticosteroids|group
DDI-DrugBank.d245.s4|72-85|phenothiazines|group
DDI-DrugBank.d245.s4|88-103|thyroid products|group
DDI-DrugBank.d245.s4|106-114|estrogens|group
DDI-DrugBank.d245.s4|117-135|oral contraceptives|group
DDI-DrugBank.d245.s4|138-146|phenytoin|drug
DDI-DrugBank.d245.s4|149-162|nicotinic acid|drug
DDI-DrugBank.d245.s4|165-180|sympathomimetics|group
DDI-DrugBank.d245.s4|183-212|calcium channel blocking drugs|group
DDI-DrugBank.d245.s4|219-227|isoniazid|drug
DDI-DrugBank.d245.s5|56-64|DIABINESE|brand
DDI-DrugBank.d245.s6|55-63|DIABINESE|brand
DDI-DrugBank.d245.s7|48-59|barbiturates|group
DDI-DrugBank.d245.s7|94-107|chlorpropamide|drug
DDI-DrugBank.d245.s7|110-121|barbiturates|group
DDI-DrugBank.d245.s8|81-87|alcohol|drug
DDI-DrugBank.d245.s9|37-46|miconazole|drug
DDI-DrugBank.d245.s9|57-75|hypoglycemic agents|group
DDI-DrugBank.d245.s10|95-104|miconazole|drug
DDI-DrugBank.d171.s0|0-6|Tagamet|brand
DDI-DrugBank.d171.s0|130-137|warfarin|drug
DDI-DrugBank.d171.s0|144-157|anticoagulants|group
DDI-DrugBank.d171.s0|160-168|phenytoin|drug
DDI-DrugBank.d171.s0|171-181|propranolol|drug
DDI-DrugBank.d171.s0|184-193|nifedipine|drug
DDI-DrugBank.d171.s0|196-205|nifedipine|drug
DDI-DrugBank.d171.s0|208-217|nifedipine|drug
DDI-DrugBank.d171.s0|220-229|nifedipine|drug
DDI-DrugBank.d171.s0|232-247|chlordiazepoxide|drug
DDI-DrugBank.d171.s0|250-257|diazepam|drug
DDI-DrugBank.d171.s0|268-292|tricyclic antidepressants|group
DDI-DrugBank.d171.s0|295-303|lidocaine|drug
DDI-DrugBank.d171.s0|306-317|theophylline|drug
DDI-DrugBank.d171.s0|323-335|metronidazole|drug
DDI-DrugBank.d171.s1|59-66|warfarin|drug
DDI-DrugBank.d171.s1|68-81|anticoagulants|group
DDI-DrugBank.d171.s2|127-133|Tagamet|brand
DDI-DrugBank.d171.s3|17-25|phenytoin|drug
DDI-DrugBank.d171.s3|28-36|lidocaine|drug
DDI-DrugBank.d171.s3|42-53|theophylline|drug
DDI-DrugBank.d171.s4|64-70|Tagamet|brand
DDI-DrugBank.d171.s4|199-206|Theo-Dur|brand
DDI-DrugBank.d171.s6|30-41|theophylline|drug
DDI-DrugBank.d171.s7|248-254|Tagamet|brand
DDI-DrugBank.d171.s8|63-74|ketoconazole|drug
DDI-DrugBank.d171.s9|75-84|cimetidine|drug
DDI-DrugBank.d171.s10|100-106|Tagamet|brand
DDI-DrugBank.d237.s0|0-8|Cisapride|drug
DDI-DrugBank.d237.s1|113-121|cisapride|drug
DDI-DrugBank.d237.s1|211-219|cisapride|drug
DDI-DrugBank.d237.s2|0-10|Antibiotics|group
DDI-DrugBank.d237.s2|52-65|clarithromycin|drug
DDI-DrugBank.d237.s2|68-79|erythromycin|drug
DDI-DrugBank.d237.s2|86-99|troleandomycin|drug
DDI-DrugBank.d237.s2|136-144|cisapride|drug
DDI-DrugBank.d237.s2|189-197|cisapride|drug
DDI-DrugBank.d237.s3|0-15|Anticholinergics|group
DDI-DrugBank.d237.s3|55-79|anticholinergic compounds|group
DDI-DrugBank.d237.s3|90-109|belladonna alkaloids|drug_n
DDI-DrugBank.d237.s3|115-125|dicyclomine|drug
DDI-DrugBank.d237.s3|186-194|cisapride|drug
DDI-DrugBank.d237.s4|0-13|Anticoagulants|group
DDI-DrugBank.d237.s4|16-19|Oral|group
DDI-DrugBank.d237.s4|50-63|anticoagulants|group
DDI-DrugBank.d237.s5|107-115|cisapride|drug
DDI-DrugBank.d237.s6|0-14|Antidepressants|group
DDI-DrugBank.d237.s6|45-54|nefaxodone|drug
DDI-DrugBank.d237.s6|83-91|cisapride|drug
DDI-DrugBank.d237.s6|136-144|cisapride|drug
DDI-DrugBank.d237.s7|0-10|Antifungals|group
DDI-DrugBank.d237.s7|56-66|fluconazole|drug
DDI-DrugBank.d237.s7|69-80|itraconazole|drug
DDI-DrugBank.d237.s7|92-103|ketoconazole|drug
DDI-DrugBank.d237.s7|140-148|cisapride|drug
DDI-DrugBank.d237.s7|193-201|cisapride|drug
DDI-DrugBank.d237.s8|46-57|ketoconazole|drug
DDI-DrugBank.d237.s8|95-103|cisapride|drug
DDI-DrugBank.d237.s8|156-164|cisapride|drug
DDI-DrugBank.d237.s9|82-90|cisapride|drug
DDI-DrugBank.d237.s9|96-107|ketoconazole|drug
DDI-DrugBank.d237.s10|0-22|H2 Receptor Antagonists|group
DDI-DrugBank.d237.s10|25-34|Cimetidine|drug
DDI-DrugBank.d237.s10|112-120|cisapride|drug
DDI-DrugBank.d237.s10|145-153|cisapride|drug
DDI-DrugBank.d237.s10|197-206|ranitidine|drug
DDI-DrugBank.d237.s11|35-44|cimetidine|drug
DDI-DrugBank.d237.s11|50-59|ranitidine|drug
DDI-DrugBank.d237.s11|110-118|cisapride|drug
DDI-DrugBank.d237.s12|0-18|Protease Inhibitors|group
DDI-DrugBank.d237.s12|49-57|indinavir|drug
DDI-DrugBank.d237.s12|63-71|ritonavir|drug
DDI-DrugBank.d237.s12|108-116|cisapride|drug
DDI-DrugBank.d237.s12|160-168|cisapride|drug
DDI-DrugBank.d237.s13|49-57|cisapride|drug
DDI-DrugBank.d237.s13|92-100|cisapride|drug
DDI-DrugBank.d237.s14|0-8|Cisapride|drug
DDI-DrugBank.d237.s14|102-116|antiarrhythmics|group
DDI-DrugBank.d237.s14|138-145|Class IA|group
DDI-DrugBank.d237.s14|148-156|quinidine|drug
DDI-DrugBank.d237.s14|162-173|procainamide|drug
DDI-DrugBank.d237.s14|180-188|Class III|group
DDI-DrugBank.d237.s14|191-197|sotalol|drug
DDI-DrugBank.d237.s15|0-24|tricyclic antidepressants|group
DDI-DrugBank.d237.s15|35-47|amitriptyline|drug
DDI-DrugBank.d237.s16|8-34|tetracyclic antidepressants|group
DDI-DrugBank.d237.s16|37-47|maprotiline|drug
DDI-DrugBank.d237.s17|8-32|antipsychotic medications|group
DDI-DrugBank.d237.s17|43-52|sertindole|drug
DDI-DrugBank.d237.s18|0-9|astemizole|drug
DDI-DrugBank.d237.s18|12-19|bepridil|drug
DDI-DrugBank.d237.s18|22-33|sparfloxacin|drug
DDI-DrugBank.d237.s18|40-49|terodiline|drug
DDI-DrugBank.d237.s19|226-235|quinolones|group
DDI-DrugBank.d237.s19|238-253|fluoroquinolones|drug
DDI-DrugBank.d237.s19|256-266|propranolol|drug
DDI-DrugBank.d237.s19|269-277|phenytoin|drug
DDI-DrugBank.d237.s19|280-292|phenobarbital|drug
DDI-DrugBank.d237.s19|295-309|glucocorticoids|drug
DDI-DrugBank.d237.s19|312-329|thiazide diuretics|drug
DDI-DrugBank.d237.s19|332-343|procainamide|drug
DDI-DrugBank.d237.s19|346-355|amiodarone|drug
DDI-DrugBank.d237.s19|358-364|digoxin|drug
DDI-DrugBank.d237.s19|426-440|benzodiazepines|drug
DDI-DrugBank.d237.s19|443-455|beta blockers|drug
DDI-DrugBank.d237.s19|458-481|calcium channel blockers|drug
DDI-DrugBank.d237.s19|484-501|oral hypoglycemics|drug
DDI-DrugBank.d237.s19|504-522|oral contraceptives|drug
DDI-DrugBank.d237.s19|525-533|diuretics|drug
DDI-DrugBank.d237.s19|536-571|nonsteroidal anti-inflammatory drugs|drug
DDI-DrugBank.d237.s19|574-591|thiazide diuretics|drug
DDI-DrugBank.d237.s20|40-48|cisapride|drug
DDI-DrugBank.d237.s21|124-134|other drugs|group
DDI-DrugBank.d237.s21|199-209|Other drugs|group
DDI-DrugBank.d237.s21|274-284|Other drugs|group
DDI-DrugBank.d237.s21|350-360|Other drugs|group
DDI-DrugBank.d237.s21|425-435|Other drugs|group
DDI-DrugBank.d237.s21|500-510|Other drugs|group
DDI-DrugBank.d237.s21|575-585|Other drugs|group
DDI-DrugBank.d237.s21|650-660|Other drugs|group
DDI-DrugBank.d237.s21|725-735|Other drugs|group
DDI-DrugBank.d237.s21|800-810|Other drugs|group
DDI-DrugBank.d237.s21|875-885|Other drugs|group
DDI-DrugBank.d237.s21|950-960|Other drugs|group
DDI-DrugBank.d237.s21|1025-1035|Other drugs|group
DDI-DrugBank.d464.s0|0-6|Codeine|drug
DDI-DrugBank.d464.s0|34-52|narcotic analgesics|group
DDI-DrugBank.d464.s0|55-73|general anesthetics|group
DDI-DrugBank.d464.s0|76-89|phenothiazines|group
DDI-DrugBank.d464.s0|92-104|tranquilizers|group
DDI-DrugBank.d464.s0|107-124|sedative-hypnotics|group
DDI-DrugBank.d464.s0|136-150|CNS depressants|group
DDI-DrugBank.d250.s0|14-24|antibiotics|group
DDI-DrugBank.d250.s0|27-41|aminoglycosides|group
DDI-DrugBank.d250.s0|47-55|polymyxin|group
DDI-DrugBank.d250.s1|77-88|Coly-Mycin M|brand
DDI-DrugBank.d250.s2|0-26|Curariform muscle relaxants|group
DDI-DrugBank.d250.s2|33-44|tubocurarine|drug
DDI-DrugBank.d250.s2|74-78|ether|drug
DDI-DrugBank.d250.s2|81-95|succinylcholine|drug
DDI-DrugBank.d250.s2|98-106|gallamine|drug
DDI-DrugBank.d250.s2|109-121|decamethonium|drug
DDI-DrugBank.d250.s2|127-140|sodium citrate|drug
DDI-DrugBank.d250.s2|259-281|Coly-Mycin M Parenteral|brand
DDI-DrugBank.d250.s3|0-5|Sodium|drug
DDI-DrugBank.d250.s3|7-17|cephalothin|drug
DDI-DrugBank.d250.s3|53-75|Coly-Mycin M Parenteral|brand
DDI-DrugBank.d250.s4|23-40|sodium cephalothin|drug
DDI-DrugBank.d250.s4|46-57|Coly-Mycin M|brand
DDI-DrugBank.d317.s0|37-45|Phenytoin|drug
DDI-DrugBank.d317.s0|91-99|phenytoin|drug
DDI-DrugBank.d317.s0|106-118|phenobarbital|drug
DDI-DrugBank.d317.s0|123-135|valproic acid|drug
DDI-DrugBank.d317.s0|147-155|phenytoin|drug
DDI-DrugBank.d317.s0|243-251|phenytoin|drug
DDI-DrugBank.d317.s0|275-287|phenobarbital|drug
DDI-DrugBank.d317.s0|320-332|valproic acid|drug
DDI-DrugBank.d317.s0|429-437|phenytoin|drug
DDI-DrugBank.d317.s0|458-470|phenobarbital|drug
DDI-DrugBank.d317.s0|496-504|phenytoin|drug
DDI-DrugBank.d317.s0|615-623|phenytoin|drug
DDI-DrugBank.d317.s0|647-659|phenobarbital|drug
DDI-DrugBank.d317.s4|20-33|anti-factor Xa|drug
DDI-DrugBank.d317.s4|39-54|antithrombin III|drug
DDI-DrugBank.d317.s7|575-587|dexamethasone|drug
DDI-DrugBank.d317.s7|593-601|metformin|drug
DDI-DrugBank.d317.s7|697-705|metformin|drug
DDI-DrugBank.d317.s7|982-994|dexamethasone|drug
DDI-DrugBank.d317.s7|1000-1008|metformin|drug
DDI-DrugBank.d317.s10|5-6|T4|drug
DDI-DrugBank.d317.s10|17-18|T3|drug
DDI-DrugBank.d317.s11|12-38|thyroid replacement therapy|group
DDI-DrugBank.d317.s11|68-82|thyroid hormone|drug
DDI-DrugBank.d317.s12|537-546|furosemide|drug
DDI-DrugBank.d317.s12|595-604|furosemide|drug
DDI-DrugBank.d317.s12|649-658|furosemide|drug
DDI-DrugBank.d317.s12|717-726|furosemide|drug
DDI-DrugBank.d317.s12|802-808|digoxin|drug
DDI-DrugBank.d317.s20|227-235|phenytoin|drug
DDI-DrugBank.d317.s20|271-278|warfarin|drug
DDI-DrugBank.d317.s20|293-300|Warfarin|drug
DDI-DrugBank.d317.s20|350-358|phenytoin|drug
DDI-DrugBank.d317.s21|20-29|metyrapone|drug
DDI-DrugBank.d439.s0|0-12|Corticotropin|drug
DDI-DrugBank.d439.s0|66-73|diuretic|group
DDI-DrugBank.d101.s0|20-28|digitoxin|drug
DDI-DrugBank.d101.s1|32-38|digoxin|drug
DDI-DrugBank.d101.s2|19-27|digitoxin|drug
DDI-DrugBank.d101.s3|5-15|flucytosine|drug
DDI-DrugBank.d185.s0|65-70|ACZONE|brand
DDI-DrugBank.d185.s0|133-144|trimethoprim|drug
DDI-DrugBank.d185.s0|164-166|TMP|drug
DDI-DrugBank.d185.s0|168-170|SMX|drug
DDI-DrugBank.d185.s1|45-47|TMP|drug
DDI-DrugBank.d185.s1|53-55|SMX|drug
DDI-DrugBank.d185.s2|40-46|dapsone|drug
DDI-DrugBank.d185.s2|48-60|hydroxylamine|drug
DDI-DrugBank.d185.s2|63-65|DHA|drug
DDI-DrugBank.d185.s2|109-111|TMP|drug
DDI-DrugBank.d185.s2|113-115|SMX|drug
DDI-DrugBank.d185.s3|118-124|TMP/SMX|group
DDI-DrugBank.d185.s4|41-48|rifampin|drug
DDI-DrugBank.d185.s4|51-65|anticonvulsants|group
DDI-DrugBank.d185.s4|68-82|St. John's wort|brand
DDI-DrugBank.d185.s4|136-142|digoxin|drug
DDI-DrugBank.d185.s4|631-638|rifampin|drug
DDI-DrugBank.d185.s4|681-695|anticonvulsants|group
DDI-DrugBank.d185.s4|858-864|digoxin|drug
DDI-DrugBank.d185.s5|0-10|John s wort|drug
DDI-DrugBank.d185.s5|43-63|dapsone hydroxylamine|drug
DDI-DrugBank.d185.s5|82-88|dapsone|drug
DDI-DrugBank.d185.s6|10-16|dapsone|drug
DDI-DrugBank.d185.s6|29-50|folic acid antagonists|group
DDI-DrugBank.d185.s6|60-72|pyrimethamine|drug
DDI-DrugBank.d69.s0|7-16|Cerubidine|brand
DDI-DrugBank.d69.s0|59-69|doxorubicin|drug
DDI-DrugBank.d69.s1|0-9|Cerubidine|brand
DDI-DrugBank.d69.s1|115-125|doxorubicin|drug
DDI-DrugBank.d69.s1|130-139|Cerubidine|brand
DDI-DrugBank.d69.s2|0-15|Cyclophosphamide|drug
DDI-DrugBank.d69.s2|40-49|Cerubidine|brand
DDI-DrugBank.d69.s3|20-29|Cerubidine|brand
DDI-DrugBank.d69.s4|43-54|methotrexate|drug
DDI-DrugBank.d197.s1|0-10|Anesthetics|group
DDI-DrugBank.d197.s1|12-20|Sedatives|group
DDI-DrugBank.d197.s1|22-30|Hypnotics|group
DDI-DrugBank.d197.s1|32-38|Opioids|group
DDI-DrugBank.d197.s1|62-69|PRECEDEX|brand
DDI-DrugBank.d197.s1|76-86|anesthetics|group
DDI-DrugBank.d197.s1|89-97|sedatives|group
DDI-DrugBank.d197.s1|100-108|hypnotics|group
DDI-DrugBank.d197.s1|115-121|opioids|group
DDI-DrugBank.d197.s2|51-61|sevoflurane|drug
DDI-DrugBank.d197.s2|64-73|isoflurane|drug
DDI-DrugBank.d197.s2|76-83|propofol|drug
DDI-DrugBank.d197.s2|86-95|alfentanil|drug
DDI-DrugBank.d197.s2|102-110|midazolam|drug
DDI-DrugBank.d197.s3|40-54|dexmedetomidine|drug
DDI-DrugBank.d197.s3|60-69|isoflurane|drug
DDI-DrugBank.d197.s3|72-79|propofol|drug
DDI-DrugBank.d197.s3|82-91|alfentanil|drug
DDI-DrugBank.d197.s3|98-106|midazolam|drug
DDI-DrugBank.d197.s4|81-88|PRECEDEX|brand
DDI-DrugBank.d197.s4|116-123|PRECEDEX|brand
DDI-DrugBank.d197.s4|144-153|anesthetic|group
DDI-DrugBank.d197.s4|156-163|sedative|group
DDI-DrugBank.d197.s4|166-173|hypnotic|group
DDI-DrugBank.d197.s4|178-183|opioid|group
DDI-DrugBank.d197.s5|0-21|Neuromuscular Blockers|group
DDI-DrugBank.d197.s5|81-88|PRECEDEX|brand
DDI-DrugBank.d197.s5|254-263|rocuronium|drug
DDI-DrugBank.d181.s0|0-7|Oxytocin|drug
DDI-DrugBank.d181.s0|18-26|oxytocics|group
DDI-DrugBank.d181.s0|49-57|dinoprost|drug
DDI-DrugBank.d181.s1|363-374|theophylline|drug
DDI-DrugBank.d181.s1|380-389|amantadine|drug
DDI-DrugBank.d181.s1|525-536|theophylline|drug
DDI-DrugBank.d181.s1|542-551|amantadine|drug
DDI-DrugBank.d181.s1|687-698|theophylline|drug
DDI-DrugBank.d181.s1|704-713|amantadine|drug
DDI-DrugBank.d181.s1|849-860|theophylline|drug
DDI-DrugBank.d181.s1|866-875|amantadine|drug
DDI-DrugBank.d181.s1|1011-1022|theophylline|drug
DDI-DrugBank.d181.s1|1028-1037|amantadine|drug
DDI-DrugBank.d168.s0|28-34|alcohol|drug
DDI-DrugBank.d168.s0|45-59|CNS depressants|group
DDI-DrugBank.d168.s0|160-175|anticholinergics|group
DDI-DrugBank.d168.s0|203-226|anticholinergic activity|group
DDI-DrugBank.d168.s0|351-384|monoamine oxidase (MAO) inhibitors|group
DDI-DrugBank.d168.s0|407-420|antihistamines|group
DDI-DrugBank.d168.s0|498-511|antihistamines|group
DDI-DrugBank.d19.s0|0-9|Disulfiram|drug
DDI-DrugBank.d19.s1|67-75|PHENYTOIN|drug
DDI-DrugBank.d19.s2|68-76|PHENYTOIN|drug
DDI-DrugBank.d19.s2|115-124|DISULFIRAM|drug
DDI-DrugBank.d19.s2|142-150|PHENYTOIN|drug
DDI-DrugBank.d19.s2|172-180|PHENYTOIN|drug
DDI-DrugBank.d19.s3|28-37|DISULFIRAM|drug
DDI-DrugBank.d19.s4|16-24|PHENYTOIN|drug
DDI-DrugBank.d19.s5|10-18|PHENYTOIN|drug
DDI-DrugBank.d19.s6|49-62|anticoagulants|group
DDI-DrugBank.d19.s6|91-100|disulfiram|drug
DDI-DrugBank.d19.s6|109-118|disulfiram|drug
DDI-DrugBank.d19.s6|156-165|disulfiram|drug
DDI-DrugBank.d19.s6|203-212|disulfiram|drug
DDI-DrugBank.d19.s6|250-259|disulfiram|drug
DDI-DrugBank.d19.s6|297-306|disulfiram|drug
DDI-DrugBank.d19.s6|344-353|disulfiram|drug
DDI-DrugBank.d19.s6|391-400|disulfiram|drug
DDI-DrugBank.d19.s6|438-447|disulfiram|drug
DDI-DrugBank.d19.s6|485-494|disulfiram|drug
DDI-DrugBank.d19.s6|532-541|disulfiram|drug
DDI-DrugBank.d19.s6|579-588|disulfiram|drug
DDI-DrugBank.d19.s6|626-635|disulfiram|drug
DDI-DrugBank.d19.s7|16-24|isoniazid|drug
DDI-DrugBank.d19.s7|31-40|disulfiram|drug
DDI-DrugBank.d19.s8|4-13|disulfiram|drug
DDI-DrugBank.d19.s9|35-44|disulfiram|drug
DDI-DrugBank.d19.s9|50-56|nitrite|drug
DDI-DrugBank.d19.s9|149-158|disulfiram|drug
DDI-DrugBank.d19.s9|175-182|nitrites|drug
DDI-DrugBank.d371.s0|80-87|TAXOTERE|brand
DDI-DrugBank.d371.s0|193-200|TAXOTERE|brand
DDI-DrugBank.d371.s0|306-313|TAXOTERE|brand
DDI-DrugBank.d371.s0|419-426|TAXOTERE|brand
DDI-DrugBank.d371.s0|532-539|TAXOTERE|brand
DDI-DrugBank.d371.s0|645-652|TAXOTERE|brand
DDI-DrugBank.d371.s0|758-765|TAXOTERE|brand
DDI-DrugBank.d371.s0|871-878|TAXOTERE|brand
DDI-DrugBank.d371.s0|984-991|TAXOTERE|brand
DDI-DrugBank.d371.s0|1097-1104|TAXOTERE|brand
DDI-DrugBank.d371.s1|51-59|docetaxel|drug
DDI-DrugBank.d371.s1|197-208|cyclosporine|drug
DDI-DrugBank.d371.s1|211-221|terfenadine|drug
DDI-DrugBank.d371.s1|224-235|ketoconazole|drug
DDI-DrugBank.d371.s1|238-249|erythromycin|drug
DDI-DrugBank.d371.s1|256-269|troleandomycin|drug
DDI-DrugBank.d371.s2|78-85|TAXOTERE|brand
DDI-DrugBank.d367.s0|21-29|doxazosin|drug
DDI-DrugBank.d367.s1|44-52|doxazosin|drug
DDI-DrugBank.d367.s1|99-105|digoxin|drug
DDI-DrugBank.d367.s1|108-115|warfarin|drug
DDI-DrugBank.d367.s1|118-126|phenytoin|drug
DDI-DrugBank.d367.s1|131-142|indomethacin|drug
DDI-DrugBank.d367.s2|84-92|doxazosin|drug
DDI-DrugBank.d367.s3|0-8|Doxazosin|drug
DDI-DrugBank.d367.s3|115-132|thiazide diuretics|group
DDI-DrugBank.d367.s3|135-154|beta-blocking agents|group
DDI-DrugBank.d367.s3|161-196|nonsteroidal anti-inflammatory drugs|group
