DDI-MedLine.d48.s0|0-20|Clostridium difficile|drug
DDI-DrugBank.d172.s8|22-30|celecoxib|drug
DDI-DrugBank.d172.s8|83-91|glyburide|drug
DDI-DrugBank.d172.s8|94-105|ketoconazole|drug
DDI-DrugBank.d172.s8|108-119|methotrexate|drug
DDI-DrugBank.d172.s8|122-130|phenytoin|drug
DDI-DrugBank.d172.s8|133-143|tolbutamide|drug
DDI-DrugBank.d172.s8|150-157|warfarin|drug
DDI-DrugBank.d172.s9|0-13|ACE inhibitors|drug
DDI-DrugBank.d172.s9|16-44|Angiotensin Converting Enzyme|drug
DDI-DrugBank.d172.s10|0-7|CELEBREX|drug
DDI-DrugBank.d172.s10|28-41|ACE-inhibitors|group
DDI-DrugBank.d172.s11|0-9|Furosemide|drug
DDI-DrugBank.d172.s11|86-91|NSAIDs|group
DDI-DrugBank.d172.s11|108-125|natriuretic effect|group
DDI-DrugBank.d172.s11|130-139|Furosemide|drug
DDI-DrugBank.d172.s11|145-153|thiazides|group
DDI-DrugBank.d172.s12|57-69|prostaglandin|group
DDI-DrugBank.d172.s13|0-6|Aspirin|drug
DDI-DrugBank.d172.s13|9-16|CELEBREX|brand
DDI-DrugBank.d172.s13|44-50|Aspirin|drug
DDI-DrugBank.d172.s14|0-6|aspirin|drug
DDI-DrugBank.d172.s14|43-55|GI ulceration|group
DDI-DrugBank.d172.s14|100-107|CELEBREX|brand
DDI-DrugBank.d172.s15|0-7|CELEBREX|drug
DDI-DrugBank.d172.s15|33-39|aspirin|drug
DDI-DrugBank.d172.s16|0-10|Fluconazole|drug
DDI-DrugBank.d172.s16|43-53|fluconazole|drug
DDI-DrugBank.d172.s16|103-111|celecoxib|drug
DDI-DrugBank.d172.s17|0-8|Celecoxib|drug
DDI-DrugBank.d172.s17|25-32|P450 2C9|group
DDI-DrugBank.d172.s17|37-47|fluconazole|brand
DDI-DrugBank.d172.s18|0-7|CELEBREX|drug
DDI-DrugBank.d172.s18|83-93|fluconazole|drug
DDI-DrugBank.d172.s19|71-77|Lithium|drug
DDI-DrugBank.d172.s19|143-149|Lithium|drug
DDI-DrugBank.d172.s19|167-174|CELEBREX|brand
DDI-DrugBank.d172.s19|221-227|Lithium|drug
DDI-DrugBank.d172.s20|0-6|Lithium|drug
DDI-DrugBank.d172.s20|20-26|Lithium|drug
DDI-DrugBank.d172.s20|71-78|CELEBREX|brand
DDI-DrugBank.d172.s21|0-11|Methotrexate|drug
DDI-DrugBank.d172.s21|78-89|Methotrexate|drug
DDI-DrugBank.d172.s21|92-99|CELEBREX|brand
DDI-DrugBank.d172.s21|162-173|Methotrexate|drug
DDI-DrugBank.d172.s22|0-7|Warfarin|drug
DDI-DrugBank.d172.s22|24-32|celecoxib|drug
DDI-DrugBank.d172.s22|66-73|Warfarin|drug
DDI-DrugBank.d172.s22|92-96|group|group
DDI-DrugBank.d172.s22|153-160|Warfarin|drug
DDI-DrugBank.d172.s23|0-8|celecoxib|drug
DDI-DrugBank.d172.s23|28-40|anticoagulant|group
DDI-DrugBank.d172.s23|52-59|warfarin|drug
DDI-DrugBank.d172.s23|78-93|prothrombin time|drug_n
DDI-DrugBank.d172.s24|0-7|CELEBREX|drug
DDI-DrugBank.d172.s24|60-67|warfarin|drug
DDI-DrugBank.d141.s0|50-55|Niacin|drug
DDI-DrugBank.d141.s0|58-71|Nicotinic Acid|group
DDI-DrugBank.d141.s0|74-85|Erythromycin|brand
DDI-DrugBank.d141.s0|88-104|Azole Antifungals|group
DDI-DrugBank.d141.s0|107-121|Skeletal Muscle|group
DDI-DrugBank.d141.s1|0-6|ANTACID|group
DDI-DrugBank.d141.s1|9-36|Magnesium-Aluminum Hydroxide|drug
DDI-DrugBank.d141.s1|40-51|Cerivastatin|drug
DDI-DrugBank.d141.s1|117-123|ANTACID|group
DDI-DrugBank.d141.s2|31-42|Cerivastatin|drug
DDI-DrugBank.d141.s2|108-117|Cimetidine|drug
DDI-DrugBank.d141.s3|0-13|CHOLESTYRAMINE|drug
DDI-DrugBank.d141.s3|37-64|bile-acid sequestering agent|group
DDI-DrugBank.d141.s3|66-79|CHOLESTYRAMINE|drug
DDI-DrugBank.d141.s3|108-126|CERIVASTATIN SODIUM|drug
DDI-DrugBank.d141.s4|57-74|cervastatin sodium|drug
DDI-DrugBank.d141.s4|85-98|cholestyramine|drug
DDI-DrugBank.d141.s4|188-205|cervastatin sodium|drug
DDI-DrugBank.d141.s5|0-13|cholestyramine|drug
DDI-DrugBank.d141.s5|15-33|cerivastatin sodium|drug_n
DDI-DrugBank.d141.s6|58-75|cervastatin sodium|drug
DDI-DrugBank.d141.s6|98-111|cholestyramine|drug
DDI-DrugBank.d141.s6|212-229|cervastatin sodium|drug
DDI-DrugBank.d141.s7|18-24|DIGOXIN|drug
DDI-DrugBank.d141.s7|37-43|DIGOXIN|drug
DDI-DrugBank.d141.s7|120-138|cerivastatin sodium|drug
DDI-DrugBank.d141.s8|0-11|Cerivastatin|drug
DDI-DrugBank.d141.s8|82-88|digoxin|drug
DDI-DrugBank.d141.s9|0-7|WARFARIN|drug
DDI-DrugBank.d141.s9|32-39|warfarin|drug
DDI-DrugBank.d141.s9|45-56|cerivastatin|drug
DDI-DrugBank.d141.s9|191-198|warfarin|drug
DDI-DrugBank.d141.s10|4-6|AUC|drug
DDI-DrugBank.d141.s10|12-15|Cmax|drug
DDI-DrugBank.d141.s10|30-36|isomers|group
DDI-DrugBank.d141.s10|42-49|warfarin|drug
DDI-DrugBank.d141.s10|98-116|cerivastatin sodium|brand
DDI-DrugBank.d141.s11|0-7|warfarin|drug
DDI-DrugBank.d141.s11|13-23|cervastatin|drug
DDI-DrugBank.d141.s11|63-80|cervastatin sodium|drug
DDI-DrugBank.d141.s12|0-11|ERYTHROMYCIN|drug
DDI-DrugBank.d141.s12|61-71|cervastatin|drug
DDI-DrugBank.d141.s12|175-186|erythromycin|drug
DDI-DrugBank.d141.s13|0-18|Cerivastatin sodium|drug
DDI-DrugBank.d141.s13|126-171|angiotensin-converting enzyme (ACE) inhibitors|group
DDI-DrugBank.d141.s13|174-186|beta-blockers|group
DDI-DrugBank.d141.s13|189-212|calcium-channel blockers|group
DDI-DrugBank.d141.s13|215-223|diuretics|group
DDI-DrugBank.d141.s13|230-274|nonsteroidal anti-inflammatory drugs (NSAIDs)|group
DDI-DrugBank.d287.s0|0-9|Cevimeline|drug
DDI-DrugBank.d287.s0|66-92|beta adrenergic antagonists|group
DDI-DrugBank.d287.s1|11-37|parasympathomimetic effects|group
DDI-DrugBank.d287.s1|70-79|cevimeline|drug
DDI-DrugBank.d287.s2|0-9|Cevimeline|drug
DDI-DrugBank.d287.s2|42-55|antimuscarinic|group
DDI-DrugBank.d287.s2|68-72|drugs|drug
DDI-DrugBank.d287.s3|0-9|cevimeline|drug
DDI-DrugBank.d287.s4|0-9|Cevimeline|drug
DDI-DrugBank.d287.s4|92-97|CYP2D6|group
DDI-DrugBank.d287.s5|47-49|1A2|group
DDI-DrugBank.d287.s5|52-54|2A6|group
DDI-DrugBank.d287.s5|57-59|2C9|group
DDI-DrugBank.d287.s5|62-65|2C19|group
DDI-DrugBank.d287.s5|68-70|2D6|group
DDI-DrugBank.d287.s5|73-75|2E1|group
DDI-DrugBank.d287.s5|82-84|3A4|group
DDI-DrugBank.d287.s5|120-129|cevimeline|drug
DDI-DrugBank.d255.s0|19-30|chlorambucil|drug
DDI-DrugBank.d255.s0|32-43|chlorambucil|drug
DDI-DrugBank.d110.s0|22-47|local anesthetic solutions|group
DDI-DrugBank.d110.s0|60-70|epinephrine|drug
DDI-DrugBank.d110.s0|75-88|norepinephrine|drug
DDI-DrugBank.d110.s0|112-139|monoamine oxidase inhibitors|group
DDI-DrugBank.d110.s0|142-166|tricyclic antidepressants|group
DDI-DrugBank.d110.s0|171-184|phenothiazines|group
DDI-DrugBank.d110.s0|216-226|hypotension|group
DDI-DrugBank.d110.s0|231-242|hypertension|group
DDI-DrugBank.d110.s3|29-45|vasopressor drugs|group
DDI-DrugBank.d110.s3|114-138|ergot-type oxytocic drugs|group
DDI-DrugBank.d110.s4|0-13|chloroprocaine|drug
DDI-DrugBank.d110.s4|19-40|para-aminobenzoic acid|drug_n
DDI-DrugBank.d110.s4|56-69|chloroprocaine|drug
DDI-DrugBank.d110.s4|94-105|sulfonamides|group
DDI-DrugBank.d110.s5|0-13|chloroprocaine|drug
DDI-DrugBank.d110.s5|62-72|sulfonamide|group
DDI-DrugBank.d110.s5|74-77|drug|drug
DDI-DrugBank.d429.s0|0-10|chloroquine|drug
DDI-DrugBank.d429.s1|0-10|chloroquine|drug
DDI-DrugBank.d429.s2|14-24|chloroquine|drug
DDI-DrugBank.d429.s2|56-66|chloroquine|drug
DDI-DrugBank.d429.s3|19-28|cimetidine|drug
DDI-DrugBank.d429.s4|0-9|Ampicillin|drug
DDI-DrugBank.d429.s4|46-56|chloroquine|drug
DDI-DrugBank.d429.s4|103-112|Ampicillin|drug
DDI-DrugBank.d429.s5|0-10|chloroquine|drug
DDI-DrugBank.d429.s6|38-48|chloroquine|drug
DDI-DrugBank.d429.s7|0-10|cyclosporin|drug
DDI-DrugBank.d429.s7|49-59|cyclosporin|drug
DDI-DrugBank.d429.s7|101-111|chloroquine|drug
DDI-DrugBank.d446.s0|0-15|Chlorotrianisene|drug
DDI-DrugBank.d446.s0|35-49|antidepressants|group
DDI-DrugBank.d446.s0|52-58|aspirin|drug
DDI-DrugBank.d446.s0|61-72|barbiturates|group
DDI-DrugBank.d446.s0|75-87|bromocriptine|drug
DDI-DrugBank.d446.s0|90-108|calcium supplements|group
DDI-DrugBank.d446.s0|111-125|corticosteroids|group
DDI-DrugBank.d446.s0|128-142|corticicotropin|drug
DDI-DrugBank.d446.s0|145-156|cyclosporine|drug
DDI-DrugBank.d446.s0|159-168|dantrolene|drug
DDI-DrugBank.d446.s0|171-178|nicotine|group
DDI-DrugBank.d446.s0|181-190|somatropin|drug
DDI-DrugBank.d446.s0|193-201|tamoxifen|drug
DDI-DrugBank.d446.s0|208-215|warfarin|group
DDI-DrugBank.d245.s0|0-11|sulfonylurea|drug
DDI-DrugBank.d245.s0|43-47|drugs|group
DDI-DrugBank.d245.s0|72-95|anti-inflammatory agents|group
DDI-DrugBank.d245.s0|107-111|drugs|group
DDI-DrugBank.d245.s0|144-154|salicylates|drug
DDI-DrugBank.d245.s0|157-168|sulfonamides|group
DDI-DrugBank.d245.s0|171-185|chloramphenicol|drug
DDI-DrugBank.d245.s0|188-197|probenecid|drug
DDI-DrugBank.d245.s0|200-208|coumarins|group
DDI-DrugBank.d245.s0|211-238|monoamine oxidase inhibitors|group
DDI-DrugBank.d245.s0|245-275|beta adrenergic blocking agents|group
DDI-DrugBank.d245.s1|0-8|DIABINESE|drug
DDI-DrugBank.d245.s2|0-8|DIABINESE|drug
DDI-DrugBank.d245.s3|30-42|hyperglycemia|group
DDI-DrugBank.d245.s4|6-14|diuretics|group
DDI-DrugBank.d245.s4|48-56|diuretics|group
DDI-DrugBank.d245.s4|59-73|corticosteroids|group
DDI-DrugBank.d245.s4|76-89|phenothiazines|group
DDI-DrugBank.d245.s4|92-107|thyroid products|drug_n
DDI-DrugBank.d245.s4|110-118|estrogens|group
DDI-DrugBank.d245.s4|121-139|oral contraceptives|group
DDI-DrugBank.d245.s4|142-150|phenytoin|drug
DDI-DrugBank.d245.s4|153-166|nicotinic acid|group
DDI-DrugBank.d245.s4|169-184|sympathomimetics|group
DDI-DrugBank.d245.s4|187-216|calcium channel blocking drugs|group
DDI-DrugBank.d245.s4|223-231|isoniazid|drug
DDI-DrugBank.d245.s5|0-8|DIABINESE|drug
DDI-DrugBank.d245.s6|0-8|DIABINESE|drug
DDI-DrugBank.d245.s7|0-13|chlorpropamide|drug
DDI-DrugBank.d245.s8|20-43|disulfiram-like reaction|group
DDI-DrugBank.d245.s8|81-87|alcohol|drug
DDI-DrugBank.d245.s9|32-47|oral antifungals|group
DDI-DrugBank.d245.s9|57-66|miconazole|drug
DDI-DrugBank.d245.s9|72-95|oral hypoglycemic agents|group
DDI-DrugBank.d245.s9|115-126|hypoglycemia|group
DDI-DrugBank.d245.s10|46-62|antifungal agents|group
DDI-DrugBank.d245.s10|64-73|miconazole|drug
DDI-DrugBank.d171.s0|0-6|Tagamet|drug
DDI-DrugBank.d171.s0|130-157|warfarin-type anticoagulants|group
DDI-DrugBank.d171.s0|160-168|phenytoin|drug
DDI-DrugBank.d171.s0|171-181|propranolol|drug
DDI-DrugBank.d171.s0|184-193|nifedipine|drug
DDI-DrugBank.d171.s0|196-211|chlordiazepoxide|drug
DDI-DrugBank.d171.s0|214-221|diazepam|drug
DDI-DrugBank.d171.s0|232-256|tricyclic antidepressants|group
DDI-DrugBank.d171.s0|259-267|lidocaine|drug
DDI-DrugBank.d171.s0|270-281|theophylline|drug
DDI-DrugBank.d171.s0|288-300|metronidazole|drug
DDI-DrugBank.d171.s0|369-373|drugs|group
DDI-DrugBank.d171.s1|0-7|warfarin|drug
DDI-DrugBank.d171.s2|0-10|prothrombin|drug
DDI-DrugBank.d171.s2|55-67|anticoagulant|group
DDI-DrugBank.d171.s2|96-102|Tagamet|brand
DDI-DrugBank.d171.s3|17-25|phenytoin|drug
DDI-DrugBank.d171.s3|28-36|lidocaine|drug
DDI-DrugBank.d171.s3|42-53|theophylline|drug
DDI-DrugBank.d171.s4|0-6|Tagamet|drug
DDI-DrugBank.d171.s4|58-69|theophylline|drug
DDI-DrugBank.d171.s4|72-79|Theo-Dur|brand
DDI-DrugBank.d171.s4|169-180|theophylline|drug
DDI-DrugBank.d171.s6|30-41|theophylline|drug
DDI-DrugBank.d171.s6|104-115|drug therapy|group
DDI-DrugBank.d171.s7|0-6|Tagamet|drug
DDI-DrugBank.d171.s7|22-26|drugs|group
DDI-DrugBank.d171.s7|76-80|drugs|group
DDI-DrugBank.d171.s7|256-262|Tagamet|drug
DDI-DrugBank.d171.s8|50-54|drugs|group
DDI-DrugBank.d171.s8|63-74|ketoconazole|drug
DDI-DrugBank.d171.s9|75-84|cimetidine|drug
DDI-DrugBank.d171.s10|0-6|Tagamet|drug
DDI-DrugBank.d237.s1|113-121|cisapride|drug
DDI-DrugBank.d237.s1|164-193|cytochrome P450 3A4 inhibitors|group
DDI-DrugBank.d237.s1|211-219|cisapride|drug
DDI-DrugBank.d237.s2|52-65|clarithromycin|drug
DDI-DrugBank.d237.s2|68-79|erythromycin|drug
DDI-DrugBank.d237.s2|86-99|troleandomycin|drug
DDI-DrugBank.d237.s2|136-144|cisapride|drug
DDI-DrugBank.d237.s2|189-197|cisapride|drug
DDI-DrugBank.d237.s3|0-15|anticholinergics|group
DDI-DrugBank.d237.s3|55-79|anticholinergic compounds|group
DDI-DrugBank.d237.s3|90-109|belladonna alkaloids|drug
DDI-DrugBank.d237.s3|115-125|dicyclomine|drug
DDI-DrugBank.d237.s3|186-194|cisapride|drug
DDI-DrugBank.d237.s4|0-13|Anticoagulants|group
DDI-DrugBank.d237.s4|16-19|Oral|group
DDI-DrugBank.d237.s4|45-48|Oral|group
DDI-DrugBank.d237.s4|50-63|anticoagulants|group
DDI-DrugBank.d237.s5|107-115|cisapride|drug
DDI-DrugBank.d237.s5|164-176|anticoagulant|group
DDI-DrugBank.d237.s6|0-9|nefazodone|drug
DDI-DrugBank.d237.s6|56-65|nefazodone|drug
DDI-DrugBank.d237.s6|94-102|cisapride|drug
DDI-DrugBank.d237.s6|147-155|cisapride|drug
DDI-DrugBank.d237.s7|0-10|fluconazole|drug
DDI-DrugBank.d237.s7|13-23|antifungals|group
DDI-DrugBank.d237.s7|26-37|itraconazole|drug
DDI-DrugBank.d237.s7|40-56|nano-ketoconazole|drug
DDI-DrugBank.d237.s7|63-71|cisapride|drug
DDI-DrugBank.d237.s8|46-57|ketoconazole|drug
DDI-DrugBank.d237.s8|95-103|cisapride|drug
DDI-DrugBank.d237.s8|156-164|cisapride|drug
DDI-DrugBank.d237.s9|0-8|cisapride|drug
DDI-DrugBank.d237.s10|0-9|Cimetidine|drug
DDI-DrugBank.d237.s10|87-95|cisapride|drug
DDI-DrugBank.d237.s10|120-128|cisapride|drug
DDI-DrugBank.d237.s10|172-181|ranitidine|drug
DDI-DrugBank.d237.s11|35-44|cimetidine|drug
DDI-DrugBank.d237.s11|50-59|ranitidine|drug
DDI-DrugBank.d237.s11|110-118|cisapride|drug
DDI-DrugBank.d237.s12|0-18|Protease Inhibitors|group
DDI-DrugBank.d237.s12|49-57|indinavir|drug
DDI-DrugBank.d237.s12|63-71|ritonavir|drug
DDI-DrugBank.d237.s12|108-116|cisapride|drug
DDI-DrugBank.d237.s12|160-168|cisapride|drug
DDI-DrugBank.d237.s13|7-15|cisapride|drug
DDI-DrugBank.d237.s14|0-8|Cisapride|drug
DDI-DrugBank.d237.s14|54-68|antiarrhythmics|group
DDI-DrugBank.d237.s14|90-97|Class IA|group
DDI-DrugBank.d237.s14|108-116|quinidine|drug
DDI-DrugBank.d237.s14|122-133|procainamide|drug
DDI-DrugBank.d237.s14|140-148|Class III|group
DDI-DrugBank.d237.s14|159-165|sotalol|drug
DDI-DrugBank.d237.s15|0-24|tricyclic antidepressants|group
DDI-DrugBank.d237.s15|35-47|amitriptyline|drug
DDI-DrugBank.d237.s16|0-26|tetracyclic antidepressants|group
DDI-DrugBank.d237.s16|37-47|maprotiline|drug
DDI-DrugBank.d237.s17|0-24|antipsychotic medications|group
DDI-DrugBank.d237.s17|27-36|sertindole|drug
DDI-DrugBank.d237.s18|0-9|astemizole|drug
DDI-DrugBank.d237.s18|12-19|bepridil|drug
DDI-DrugBank.d237.s18|22-33|sparfloxacin|drug
DDI-DrugBank.d237.s18|40-49|terodiline|drug
DDI-DrugBank.d237.s19|23-27|drugs|group
DDI-DrugBank.d237.s20|0-8|cisapride|drug
DDI-DrugBank.d237.s21|19-48|narrow therapeutic ratio drugs|group
DDI-DrugBank.d237.s21|59-94|drugs that require careful titration|group
DDI-DrugBank.d464.s0|34-52|narcotic analgesics|group
DDI-DrugBank.d464.s0|55-73|general anesthetics|group
DDI-DrugBank.d464.s0|76-89|phenothiazines|group
DDI-DrugBank.d464.s0|92-104|tranquilizers|group
DDI-DrugBank.d464.s0|107-124|sedative-hypnotics|group
DDI-DrugBank.d464.s0|136-150|CNS depressants|group
DDI-DrugBank.d464.s0|163-169|alcohol|drug
DDI-DrugBank.d464.s1|5-8|s.c.|drug
DDI-DrugBank.d464.s2|63-68|agents|group
DDI-DrugBank.d250.s0|14-24|antibiotics|group
DDI-DrugBank.d250.s0|27-41|aminoglycosides|group
DDI-DrugBank.d250.s0|47-55|polymyxin|group
DDI-DrugBank.d250.s1|0-22|Coly-Mycin M Parenteral|drug
DDI-DrugBank.d250.s2|0-22|Coly-Mycin M Parenteral|drug
DDI-DrugBank.d250.s2|57-68|tubocurarine|drug
DDI-DrugBank.d250.s2|98-102|ether|drug
DDI-DrugBank.d250.s2|105-119|succinylcholine|drug
DDI-DrugBank.d250.s2|122-130|gallamine|drug
DDI-DrugBank.d250.s2|133-145|decamethonium|drug
DDI-DrugBank.d250.s2|151-164|sodium citrate|drug
DDI-DrugBank.d250.s2|283-305|Coly-Mycin M Parenteral|drug
DDI-DrugBank.d250.s3|0-17|Sodium cephalothin|drug
DDI-DrugBank.d250.s3|53-75|Coly-Mycin M Parenteral|drug_n
DDI-DrugBank.d250.s4|23-40|sodium cephalothin|drug
DDI-DrugBank.d250.s4|46-68|Coly-Mycin M Parenteral|brand
DDI-DrugBank.d317.s1|12-27|prothrombin time|group
DDI-DrugBank.d317.s1|30-56|partial thromboplastin time|group
DDI-DrugBank.d317.s1|63-87|platelet aggregation time|group
DDI-DrugBank.d317.s3|0-18|coagulation factors|group
DDI-DrugBank.d317.s3|143-162|beta-thromboglobulin|drug_n
DDI-DrugBank.d317.s4|20-33|anticoagulants|group
DDI-DrugBank.d317.s4|36-49|anti-factor Xa|drug
DDI-DrugBank.d317.s4|55-70|antithrombin III|drug
DDI-DrugBank.d317.s4|77-90|anticoagulants|group
DDI-DrugBank.d317.s4|93-106|anti-factor Xa|drug
DDI-DrugBank.d317.s4|112-127|antithrombin III|group
DDI-DrugBank.d317.s4|131-144|anticoagulants|group
DDI-DrugBank.d317.s4|147-160|anti-factor Xa|drug
DDI-DrugBank.d317.s4|166-181|antithrombin III|group
DDI-DrugBank.d317.s4|185-198|anticoagulants|group
DDI-DrugBank.d317.s4|201-214|anti-factor Xa|drug
DDI-DrugBank.d317.s4|220-235|antithrombin III|group
DDI-DrugBank.d317.s5|20-29|fibrinogen|drug
DDI-DrugBank.d317.s5|35-44|fibrinogen|drug
DDI-DrugBank.d317.s6|10-20|plasminogen|drug_n
DDI-DrugBank.d317.s8|10-33|thyroid-binding globulin|drug
DDI-DrugBank.d317.s8|36-38|TBG|drug_n
DDI-DrugBank.d317.s8|87-101|thyroid hormone|drug
DDI-DrugBank.d317.s8|147-149|PBI|drug_n
DDI-DrugBank.d317.s8|153-154|T4|drug
DDI-DrugBank.d317.s8|201-202|T3|drug
DDI-DrugBank.d317.s9|54-55|T3|drug
DDI-DrugBank.d317.s9|58-59|T3|drug_n
DDI-DrugBank.d317.s10|5-6|T4|drug
DDI-DrugBank.d317.s10|17-18|T3|drug
DDI-DrugBank.d317.s11|12-38|thyroid replacement therapy|group
DDI-DrugBank.d317.s11|68-82|thyroid hormone|drug
DDI-DrugBank.d317.s13|56-69|corticosteroid|group
DDI-DrugBank.d317.s13|89-91|CBG|group
DDI-DrugBank.d317.s13|95-105|sex hormone|group
DDI-DrugBank.d317.s13|125-128|SHBG|group
DDI-DrugBank.d317.s13|171-185|corticosteroids|group
DDI-DrugBank.d317.s13|191-202|sex steroids|group
DDI-DrugBank.d317.s15|0-30|angiotensinogen/renin substrate|drug
DDI-DrugBank.d317.s15|33-51|alpha-1-antitrypsin|drug
DDI-DrugBank.d317.s15|54-66|ceruloplasmin|drug
DDI-DrugBank.d317.s17|17-19|HDL|group
DDI-DrugBank.d317.s17|25-28|HDL2|group
DDI-DrugBank.d317.s17|78-80|LDL|group
DDI-DrugBank.d317.s17|119-130|triglyceride|group
DDI-DrugBank.d317.s21|20-29|metyrapone|drug
DDI-DrugBank.d439.s0|68-76|diuretics|group
DDI-DrugBank.d101.s0|20-28|digitoxin|drug
DDI-DrugBank.d101.s1|32-38|digoxin|drug
DDI-DrugBank.d101.s2|0-8|digitoxin|drug
DDI-DrugBank.d101.s3|0-10|flucytosine|drug
DDI-DrugBank.d185.s0|0-14|ACZONE Gel, 5%,|drug
DDI-DrugBank.d185.s0|16-44|trimethoprim/sulfamethoxazole|drug
DDI-DrugBank.d185.s0|47-53|TMP/SMX|drug
DDI-DrugBank.d185.s1|45-47|TMP|drug
DDI-DrugBank.d185.s1|53-55|SMX|drug
DDI-DrugBank.d185.s2|130-132|TMP|drug
DDI-DrugBank.d185.s2|134-136|SMX|group
DDI-DrugBank.d185.s3|0-5|TMPSMX|drug
DDI-DrugBank.d185.s4|0-7|rifampin|drug
DDI-DrugBank.d185.s4|10-24|anticonvulsants|group
DDI-DrugBank.d185.s4|27-40|St. Johns wort|brand
DDI-DrugBank.d185.s5|0-14|St. John's wort|group
DDI-DrugBank.d185.s5|46-66|dapsone hydroxylamine|drug_n
DDI-DrugBank.d185.s5|85-91|dapsone|drug
DDI-DrugBank.d185.s6|0-6|dapsone|drug
DDI-DrugBank.d185.s6|18-24|dapsone|drug
DDI-DrugBank.d185.s6|37-58|folic acid antagonists|group
DDI-DrugBank.d185.s6|68-80|pyrimethamine|drug
DDI-DrugBank.d69.s0|0-9|Cerubidine|drug
DDI-DrugBank.d69.s0|39-48|Cerubidine|drug
DDI-DrugBank.d69.s0|91-101|doxorubicin|drug
DDI-DrugBank.d69.s1|0-9|Cerubidine|drug
DDI-DrugBank.d69.s1|115-125|doxorubicin|drug
DDI-DrugBank.d69.s1|130-139|Cerubidine|drug
DDI-DrugBank.d69.s2|42-51|Cerubidine|drug
DDI-DrugBank.d69.s3|44-9||drug
DDI-DrugBank.d69.s3|105-127|myelosuppressive agents|group
DDI-DrugBank.d69.s4|0-11|methotrexate|drug
DDI-DrugBank.d197.s0|0-8|Lopinavir|drug
DDI-DrugBank.d197.s1|41-48|PRECEDEX|drug
DDI-DrugBank.d197.s2|0-10|sevoflurane|drug
DDI-DrugBank.d197.s2|13-22|isoflurane|drug
DDI-DrugBank.d197.s2|25-32|propofol|drug
DDI-DrugBank.d197.s2|35-44|alfentanil|drug
DDI-DrugBank.d197.s2|51-59|midazolam|drug
DDI-DrugBank.d197.s3|40-54|dexmedetomidine|drug
DDI-DrugBank.d197.s3|60-70|anesthetics|group
DDI-DrugBank.d197.s3|73-82|isoflurane|drug
DDI-DrugBank.d197.s3|85-92|propofol|drug
DDI-DrugBank.d197.s3|95-104|alfentanil|drug
DDI-DrugBank.d197.s3|111-119|midazolam|drug
DDI-DrugBank.d197.s4|0-7|PRECEDEX|drug
DDI-DrugBank.d197.s4|35-42|PRECEDEX|drug
DDI-DrugBank.d197.s4|63-72|anesthetic|group
DDI-DrugBank.d197.s4|75-82|sedative|group
DDI-DrugBank.d197.s4|85-92|hypnotic|group
DDI-DrugBank.d197.s4|98-103|opioid|group
DDI-DrugBank.d197.s5|0-7|PRECEDEX|drug
DDI-DrugBank.d197.s5|10-30|Nuromuscular Blockers|group
DDI-DrugBank.d197.s5|90-97|PRECEDEX|drug
DDI-DrugBank.d197.s5|263-272|rocuronium|drug
DDI-DrugBank.d181.s0|0-7|Oxytocin|drug
DDI-DrugBank.d181.s0|18-26|oxytocics|group
DDI-DrugBank.d181.s0|29-57|concurrent use with dinoprost|group
DDI-DrugBank.d168.s0|0-8|This drug|drug
DDI-DrugBank.d168.s0|28-34|alcohol|group
DDI-DrugBank.d168.s0|45-59|CNS depressants|group
DDI-DrugBank.d168.s0|81-94|CNS depressant|group
DDI-DrugBank.d168.s0|135-148|antihistamines|group
DDI-DrugBank.d168.s0|152-167|anticholinergics|group
DDI-DrugBank.d168.s0|195-218|anticholinergic activity|group
DDI-DrugBank.d168.s0|314-327|antihistamines|group
DDI-DrugBank.d168.s0|335-362|monoamine oxidase inhibitors|group
DDI-DrugBank.d168.s0|385-398|antihistamines|group
DDI-DrugBank.d168.s0|430-444|anticholinergic|group
DDI-DrugBank.d168.s0|450-463|CNS depressant|group
DDI-DrugBank.d168.s0|476-489|antihistamines|group
DDI-DrugBank.d19.s0|0-9|Disulfiram|drug
DDI-DrugBank.d19.s0|57-61|drugs|group
DDI-DrugBank.d19.s0|167-171|drugs|group
DDI-DrugBank.d19.s1|0-9|DISULFIRAM|drug
DDI-DrugBank.d19.s1|67-75|PHENYTOIN|drug
DDI-DrugBank.d19.s2|69-77|phenytoin|drug
DDI-DrugBank.d19.s2|116-125|disulfiram|drug
DDI-DrugBank.d19.s2|143-151|phenytoin|drug
DDI-DrugBank.d19.s2|173-181|phenytoin|drug
DDI-DrugBank.d19.s3|28-37|disulfiram|drug
DDI-DrugBank.d19.s4|16-24|phenytoin|drug
DDI-DrugBank.d19.s5|0-8|Phenytoin|drug
DDI-DrugBank.d19.s6|44-62|oral anticoagulants|group
DDI-DrugBank.d19.s6|91-100|disulfiram|drug
DDI-DrugBank.d19.s6|109-118|disulfiram|drug
DDI-DrugBank.d19.s6|132-147|prothrombin time|group
DDI-DrugBank.d19.s7|0-8|isoniazid|drug
DDI-DrugBank.d19.s7|15-24|disulfiram|drug
DDI-DrugBank.d19.s8|4-13|disulfiram|drug
DDI-DrugBank.d19.s9|35-44|disulfiram|drug
DDI-DrugBank.d19.s9|50-56|nitrite|drug_n
DDI-DrugBank.d19.s9|149-158|disulfiram|drug
DDI-DrugBank.d19.s9|175-182|nitrites|drug_n
